sport_id,label,direct_med_dist,via_stop_dist,nearest_stop_dist
2773207193.0,red,,,
2773207410.0,red,,,
2773207504.0,red,,,
2773207616.0,red,,,
2773207626.0,red,,,
2773207667.0,red,,,
2773207681.0,red,,,
2773207734.0,red,,,
2773207801.0,red,,,
2773207826.0,red,,,
2773207834.0,red,,,
2773207844.0,red,,,
2773207872.0,red,,,
2773207898.0,red,,,
2773207907.0,red,,,
2773207929.0,red,,,
2773207933.0,red,,,
2773207954.0,red,,,
2773207988.0,red,,,
2773207989.0,red,,,
2773208049.0,red,,,
2773208063.0,red,,,
2773208065.0,green,243.28758110175264,,
2773208203.0,red,,,
2773208287.0,red,,,
2773208316.0,red,,,
2773208344.0,red,,,
2773208354.0,red,,,
2773208361.0,red,,,
2773208368.0,red,,,
2773208399.0,red,,,
2773208435.0,red,,,
2773208443.0,red,,,
2773208449.0,red,,,
2773208470.0,red,,,
2773208471.0,red,,,
2773208476.0,red,,,
2773208525.0,red,,,
2773208540.0,yellow,,779.1760010357307,241.1436488349292
2773208542.0,red,,,
2773208571.0,red,,,
2773208606.0,red,,,
2773208623.0,green,215.82150597022243,,
2773208626.0,red,,,
2773208630.0,red,,,
2773208632.0,red,,,
2773208735.0,red,,,
2773208760.0,red,,,
2773208772.0,red,,,
2773208778.0,red,,,
2773208797.0,red,,,
2773208895.0,red,,,
2773208896.0,red,,,
2773208901.0,red,,,
2773208934.0,red,,,
2773208991.0,red,,,
2773209011.0,red,,,
2773209159.0,red,,,
2773209181.0,red,,,
2773209196.0,red,,,
2773209200.0,red,,,
2773209266.0,red,,,
2773209375.0,red,,,
2773209420.0,red,,,
2773209424.0,red,,,
2773209427.0,red,,,
2773209428.0,red,,,
2773209457.0,red,,,
2773209482.0,red,,,
2773209563.0,red,,,
2773209585.0,red,,,
2773209597.0,red,,,
2773209614.0,red,,,
2773209626.0,red,,,
2773209644.0,red,,,
2773209773.0,red,,,
2773209837.0,red,,,
2773209859.0,red,,,
2773209894.0,red,,,
2773209996.0,red,,,
2773210030.0,red,,,
2773210145.0,red,,,
2773210159.0,red,,,
2773210278.0,red,,,
2773210291.0,red,,,
2773210344.0,red,,,
2773210389.0,red,,,
2773210394.0,red,,,
2773210472.0,red,,,
2773210473.0,red,,,
2773210491.0,red,,,
2773210558.0,red,,,
2773210603.0,red,,,
2773210612.0,red,,,
2773210660.0,red,,,
2773210670.0,red,,,
2773210675.0,red,,,
2773210691.0,red,,,
2773210744.0,red,,,
2773210843.0,red,,,
2773210893.0,red,,,
2773210896.0,red,,,
2773210906.0,red,,,
2773210909.0,red,,,
2773210988.0,red,,,
2773211046.0,red,,,
2773267179.0,red,,,
2773282400.0,red,,,
2773282402.0,red,,,
2773282406.0,red,,,
2773282407.0,red,,,
2773282411.0,red,,,
2773282413.0,red,,,
2773282416.0,red,,,
2773282417.0,red,,,
2773282419.0,red,,,
2773282420.0,red,,,
2773282424.0,green,171.24882396712283,,
2773282428.0,red,,,
2773282430.0,red,,,
2773282434.0,red,,,
2773282436.0,red,,,
2773282437.0,red,,,
2773282439.0,red,,,
2773282441.0,red,,,
2773282444.0,red,,,
2773282446.0,red,,,
2773282449.0,green,144.76365953628698,,
2773282450.0,red,,,
2773282458.0,red,,,
2773282462.0,red,,,
2773282466.0,red,,,
2773282468.0,red,,,
2773282471.0,red,,,
2773282472.0,red,,,
2773282477.0,red,,,
2773282483.0,red,,,
2773282489.0,red,,,
2773282493.0,red,,,
2773282498.0,red,,,
2773282499.0,red,,,
2773282502.0,red,,,
2773282505.0,red,,,
2773282506.0,red,,,
2773282509.0,red,,,
2773282513.0,red,,,
2773282516.0,red,,,
2773282520.0,red,,,
2773282522.0,red,,,
2773282525.0,red,,,
2773282526.0,red,,,
2773282528.0,red,,,
2773282531.0,red,,,
2773282533.0,red,,,
2773282535.0,red,,,
2773282538.0,red,,,
2773282540.0,red,,,
2773282546.0,red,,,
2773282547.0,red,,,
2773282549.0,red,,,
2773282550.0,red,,,
2773282552.0,red,,,
2773282555.0,red,,,
2773282556.0,red,,,
2773282566.0,red,,,
2773282570.0,red,,,
2773282572.0,red,,,
2773282575.0,green,245.5892145272557,,
2773282577.0,red,,,
2773282583.0,red,,,
2773282584.0,red,,,
2773282591.0,red,,,
2773282593.0,red,,,
2773282597.0,red,,,
2773282601.0,red,,,
2773282603.0,red,,,
2773282607.0,red,,,
2773282608.0,red,,,
2773282617.0,red,,,
2773282621.0,red,,,
2773282624.0,red,,,
2773282627.0,red,,,
2773282628.0,green,224.42371493546838,,
2773282632.0,red,,,
2773282634.0,red,,,
2773282636.0,red,,,
2773282642.0,red,,,
2773282643.0,red,,,
2773282652.0,red,,,
2773282660.0,red,,,
2773282662.0,red,,,
2773282670.0,red,,,
2773282672.0,red,,,
2773282675.0,red,,,
2773282678.0,red,,,
2773282681.0,red,,,
2773282684.0,red,,,
2773282685.0,red,,,
2773282687.0,red,,,
2773282690.0,red,,,
2773282693.0,red,,,
2773282694.0,red,,,
2773282696.0,red,,,
2773282697.0,red,,,
2773282699.0,red,,,
2773282700.0,red,,,
2773282702.0,red,,,
2773282703.0,red,,,
2773282704.0,red,,,
2773282705.0,red,,,
2773282707.0,red,,,
2773282708.0,red,,,
2773282713.0,red,,,
2773282714.0,red,,,
2773282716.0,red,,,
2773282719.0,red,,,
2773282721.0,red,,,
2773282723.0,red,,,
2773282725.0,red,,,
2773282727.0,red,,,
2773282728.0,red,,,
2773282732.0,red,,,
2773282741.0,red,,,
2773282743.0,red,,,
2773282745.0,red,,,
2773282755.0,red,,,
2773282758.0,red,,,
2773282759.0,red,,,
2773282760.0,red,,,
2773282764.0,red,,,
2773282771.0,red,,,
2773282775.0,red,,,
2773282783.0,red,,,
2773282790.0,red,,,
2773282803.0,red,,,
2773282804.0,red,,,
2773282806.0,green,218.78606922943393,,
2773282810.0,red,,,
2773282813.0,red,,,
2773282817.0,red,,,
2773282820.0,red,,,
2773282822.0,red,,,
2773282829.0,red,,,
2773282830.0,red,,,
2773282833.0,red,,,
2773282836.0,red,,,
2773282839.0,red,,,
2773282841.0,red,,,
2773282846.0,red,,,
2773282847.0,red,,,
2773282848.0,red,,,
2773282850.0,red,,,
2773282859.0,red,,,
2773282862.0,red,,,
2773282863.0,red,,,
2773282864.0,red,,,
2773282865.0,red,,,
2773282880.0,red,,,
2773282884.0,red,,,
2773282892.0,red,,,
2773282894.0,red,,,
2773282896.0,red,,,
2773282897.0,red,,,
2773282898.0,red,,,
2773282903.0,red,,,
2773282904.0,red,,,
2773282907.0,red,,,
2773282909.0,red,,,
2773282911.0,red,,,
2773282912.0,red,,,
2773282914.0,red,,,
2773282915.0,red,,,
2773282917.0,red,,,
2773282918.0,red,,,
2773282921.0,red,,,
2773282922.0,red,,,
2773282923.0,red,,,
2773282924.0,red,,,
2773282927.0,red,,,
2773282928.0,red,,,
2773282930.0,red,,,
2773282934.0,red,,,
2773282938.0,red,,,
2773282939.0,red,,,
2773282942.0,red,,,
2773282945.0,red,,,
2773282948.0,red,,,
2773282953.0,red,,,
2773282956.0,red,,,
2773282966.0,red,,,
2773282968.0,red,,,
2773282969.0,red,,,
2773282970.0,red,,,
2773282971.0,red,,,
2773282975.0,red,,,
2773282981.0,red,,,
2773282982.0,red,,,
2773282984.0,red,,,
2773282993.0,red,,,
2773282994.0,green,178.8346623531512,,
2773282997.0,red,,,
2773282998.0,red,,6450.69236884463,211.9235865715064
2773282999.0,red,,,
2773283001.0,red,,,
2773283002.0,red,,,
2773283003.0,red,,,
2773283009.0,red,,,
2773283013.0,red,,,
2773283015.0,red,,,
2773283017.0,red,,,
2773283023.0,red,,,
2773283024.0,red,,,
2773283030.0,red,,,
2773283033.0,red,,,
2773283034.0,red,,,
2773283035.0,red,,,
2773283036.0,red,,,
2773283037.0,red,,,
2773283043.0,red,,,
2773283049.0,red,,,
2773283050.0,red,,,
2773283052.0,red,,,
2773283053.0,red,,,
2773283055.0,red,,,
2773283056.0,red,,,
2773283059.0,red,,,
2773283060.0,red,,,
2773283064.0,red,,,
2773283066.0,red,,,
2773283067.0,red,,,
2773283073.0,red,,,
2773283074.0,red,,,
2773283081.0,red,,,
2773283083.0,red,,,
2773283085.0,red,,,
2773283086.0,red,,,
2773283088.0,red,,,
2773283089.0,green,227.88847742665808,,
2773283095.0,red,,,
2773283096.0,red,,,
2773283098.0,red,,,
2773283100.0,red,,,
2773283106.0,red,,,
2773283108.0,red,,,
2773283110.0,red,,,
2773283115.0,red,,,
2773283116.0,red,,,
2773283117.0,red,,,
2773283118.0,red,,,
2773283123.0,red,,,
2773283127.0,red,,,
2773283128.0,red,,,
2773283130.0,red,,,
2773283132.0,red,,,
2773283133.0,red,,,
2773283134.0,red,,,
2773283140.0,red,,,
2773283144.0,red,,,
2773283145.0,red,,,
2773283150.0,red,,,
2773283152.0,red,,,
2773283155.0,red,,,
2773283159.0,red,,,
2773283160.0,red,,,
2773283161.0,red,,,
2773283165.0,red,,,
2773283170.0,red,,,
2773283171.0,red,,,
2773283174.0,red,,,
2773283176.0,red,,,
2773283183.0,red,,,
2773283185.0,red,,,
2773283193.0,red,,,
2773283199.0,red,,,
2773283203.0,red,,,
2773283208.0,red,,,
2773283210.0,red,,,
2773283211.0,red,,,
2773283219.0,red,,,
2773283220.0,red,,,
2773283223.0,red,,,
2773283226.0,red,,,
2773283227.0,red,,,
2773283228.0,red,,,
2773283231.0,red,,,
2773283232.0,red,,,
2773283238.0,red,,,
2773283240.0,red,,,
2773283241.0,red,,,
2773283244.0,red,,,
2773283246.0,red,,,
2773283247.0,red,,,
2773283252.0,red,,,
2773283254.0,red,,,
2773283255.0,red,,,
2773283257.0,red,,,
2773283261.0,red,,,
2773283263.0,red,,,
2773283264.0,red,,,
2773283265.0,red,,,
2773283273.0,red,,,
2773283274.0,yellow,,434.30590997604924,140.79390020839116
2773283275.0,red,,,
2773283280.0,red,,,
2773283285.0,red,,,
2773283286.0,red,,,
2773283288.0,red,,,
2773283289.0,red,,,
2773283295.0,red,,,
2773283297.0,red,,,
2773283298.0,red,,,
2773283299.0,red,,,
2773283301.0,red,,,
2773283302.0,red,,,
2773283304.0,green,204.6993050959601,,
2773283306.0,red,,,
2773283307.0,red,,,
2773283308.0,red,,,
2773283310.0,red,,,
2773283311.0,red,,,
2773283312.0,red,,,
2773283315.0,red,,,
2773283318.0,red,,,
2773283320.0,red,,,
2773283321.0,red,,,
2773283322.0,red,,,
2773283323.0,red,,,
2773283324.0,red,,,
2773283325.0,red,,,
2773283326.0,red,,,
2773283328.0,red,,,
2773283334.0,red,,,
2773283335.0,red,,,
2773283336.0,red,,,
2773283337.0,red,,,
2773283338.0,red,,,
2773283339.0,red,,,
2773283340.0,red,,,
2773283344.0,red,,,
2773283347.0,red,,,
2773283348.0,red,,,
2773283352.0,red,,,
2773283355.0,red,,,
2773283356.0,red,,,
2773283357.0,green,99.23732140969386,,
2773283358.0,red,,,
2773283359.0,red,,,
2773283360.0,red,,,
2773283364.0,red,,,
2773283365.0,red,,,
2773283368.0,red,,,
2773283370.0,red,,,
2773283375.0,red,,,
2773283379.0,red,,,
2773283387.0,red,,,
2773283388.0,red,,,
2773283396.0,red,,,
2773283398.0,red,,,
2773283399.0,red,,,
2773283400.0,red,,,
2773283402.0,green,194.07236175096412,,
2773283407.0,red,,,
2773283409.0,red,,,
2773283410.0,red,,,
2773283411.0,red,,,
2773283412.0,red,,,
2773283413.0,red,,,
2773283415.0,red,,,
2773283417.0,red,,,
2773283422.0,red,,,
2773283424.0,red,,,
2773283425.0,red,,,
2773283427.0,red,,,
2773283432.0,red,,,
2773283435.0,red,,,
2773283436.0,red,,,
2773283441.0,red,,,
2773283442.0,red,,,
2773283447.0,red,,,
2773283450.0,red,,,
2773283451.0,red,,,
2773283457.0,red,,,
2773283459.0,red,,,
2773283460.0,red,,,
2773283462.0,red,,,
2773283463.0,red,,,
2773283468.0,red,,,
2773283470.0,red,,,
2773283471.0,red,,,
2773283473.0,red,,,
2773283475.0,red,,,
2773283476.0,red,,,
2773283478.0,red,,,
2773283481.0,red,,,
2773283483.0,red,,,
2773283485.0,red,,,
2773283491.0,red,,,
2773283492.0,green,198.16109626807375,,
2773283494.0,red,,,
2773283496.0,red,,,
2773283497.0,red,,,
2773283499.0,red,,,
2773283500.0,red,,,
2773283504.0,red,,,
2773283506.0,red,,,
2773283507.0,red,,,
2773283511.0,red,,,
2773283513.0,red,,,
2773283516.0,red,,,
2773283521.0,red,,,
2773283524.0,red,,,
2773283528.0,red,,,
2773283530.0,red,,,
2773283536.0,red,,,
2773283537.0,red,,,
2773283539.0,red,,,
2773283541.0,red,,,
2773283543.0,red,,,
2773283547.0,red,,,
2773283549.0,red,,,
2773283553.0,red,,,
2773283554.0,red,,,
2773283556.0,red,,,
2773283557.0,red,,,
2773283558.0,red,,,
2773283562.0,red,,,
2773283564.0,red,,,
2773283568.0,red,,,
2773283569.0,red,,,
2773283572.0,red,,,
2773283573.0,red,,,
2773283576.0,red,,,
2773283580.0,red,,,
2773283586.0,red,,,
2773283594.0,red,,,
2773283595.0,red,,,
2773283600.0,red,,,
2773283601.0,red,,,
2773283607.0,red,,,
2773283608.0,red,,,
2773283609.0,red,,,
2773283615.0,red,,,
2773283616.0,red,,,
2773283620.0,red,,,
2773283625.0,red,,,
2773283627.0,red,,,
2773283628.0,red,,,
2773283629.0,red,,,
2773283633.0,red,,,
2773283638.0,red,,,
2773283641.0,red,,,
2773283650.0,red,,,
2773283651.0,red,,,
2773283652.0,red,,,
2773283653.0,red,,,
2773283658.0,red,,,
2773283659.0,red,,,
2773283661.0,red,,,
2773283662.0,red,,,
2773283665.0,red,,,
2773283670.0,red,,,
2773283671.0,red,,,
2773283673.0,red,,,
2773283676.0,red,,,
2773283677.0,red,,,
2773283680.0,red,,,
2773283682.0,red,,,
2773283688.0,red,,,
2773283689.0,red,,,
2773283690.0,red,,,
2773283691.0,red,,,
2773283692.0,red,,,
2773283693.0,red,,,
2773283699.0,red,,,
2773283704.0,red,,,
2773283705.0,red,,,
2773283706.0,red,,,
2773283710.0,red,,,
2773283714.0,red,,,
2773283715.0,red,,,
2773283721.0,red,,,
2773283722.0,red,,,
2773283726.0,red,,,
2773283727.0,red,,,
2773283728.0,red,,,
2773283730.0,red,,,
2773283731.0,red,,,
2773283734.0,red,,,
2773283735.0,red,,,
2773283736.0,red,,,
2773283738.0,red,,,
2773283741.0,red,,,
2773283747.0,red,,,
2773283748.0,red,,,
2773283751.0,red,,,
2773283752.0,green,221.35115029309947,,
2773283755.0,red,,,
2773283756.0,red,,,
2773283758.0,red,,,
2773283760.0,red,,,
2773283761.0,red,,,
2773283762.0,red,,,
2773283764.0,red,,,
2773283765.0,red,,,
2773283767.0,red,,,
2773283768.0,red,,,
2773283771.0,red,,,
2773283772.0,red,,,
2773283775.0,red,,,
2773283776.0,red,,,
2773283778.0,red,,,
2773283779.0,red,,,
2773283780.0,red,,,
2773283783.0,red,,,
2773283784.0,red,,,
2773283786.0,red,,,
2773283788.0,red,,,
2773283791.0,red,,,
2773283792.0,red,,,
2773283793.0,red,,,
2773283799.0,red,,,
2773283803.0,red,,,
2773283804.0,red,,,
2773283805.0,red,,,
2773283808.0,red,,,
2773283809.0,red,,,
2773283810.0,red,,,
2773283814.0,red,,,
2773283816.0,red,,,
2773283819.0,red,,,
2773283821.0,red,,,
2773283823.0,red,,,
2773283826.0,red,,,
2773283828.0,red,,,
2773283830.0,red,,,
2773283836.0,red,,,
2773283838.0,red,,,
2773283839.0,red,,,
2773283840.0,red,,,
2773283841.0,red,,,
2773283844.0,red,,,
2773283845.0,red,,,
2773283847.0,red,,,
2773283849.0,red,,,
2773283852.0,red,,,
2773283853.0,red,,,
2773283854.0,red,,,
2773283856.0,red,,,
2773283857.0,red,,,
2773283858.0,red,,,
2773283859.0,red,,,
2773283865.0,red,,,
2773283866.0,red,,,
2773283870.0,red,,,
2773283871.0,red,,,
2773283877.0,red,,,
2773283879.0,red,,,
2773283881.0,red,,,
2773283882.0,red,,,
2773283883.0,red,,,
2773283885.0,red,,,
2773283887.0,red,,,
2773283888.0,red,,,
2773283889.0,red,,,
2773283891.0,red,,,
2773283895.0,red,,,
2773283897.0,red,,,
2773283898.0,red,,,
2773283899.0,red,,,
2773283901.0,red,,,
2773283902.0,red,,,
2773283904.0,red,,,
2773283910.0,red,,,
2773283911.0,red,,,
2773283912.0,red,,,
2773283915.0,red,,,
2773283917.0,red,,,
2773283918.0,red,,,
2773283919.0,red,,,
2773283920.0,red,,,
2773283921.0,red,,,
2773283923.0,red,,,
2773283927.0,red,,,
2773283930.0,red,,,
2773283931.0,red,,,
2773283932.0,red,,,
2773283933.0,red,,,
2773283936.0,red,,,
2773283939.0,red,,,
2773283940.0,red,,,
2773283941.0,red,,,
2773283942.0,red,,,
2773283943.0,red,,,
2773283944.0,red,,,
2773283946.0,red,,,
2773283948.0,red,,,
2773283949.0,red,,,
2773283950.0,red,,,
2773283951.0,red,,,
2773283953.0,red,,,
2773283954.0,red,,,
2773283956.0,red,,,
2773283960.0,red,,,
2773283963.0,red,,,
2773283964.0,red,,,
2773283966.0,red,,,
2773283967.0,red,,,
2773283969.0,red,,,
2773283975.0,red,,,
2773283979.0,red,,,
2773283980.0,red,,,
2773283982.0,green,164.83173072257392,,
2773283984.0,red,,,
2773283985.0,red,,,
2773283986.0,red,,,
2773283988.0,red,,,
2773283989.0,red,,,
2773283990.0,red,,,
2773283991.0,red,,,
2773283993.0,red,,,
2773283995.0,red,,,
2773283997.0,red,,1126.5225399706314,194.20388704654883
2773283998.0,green,120.37576377034895,,
2773283999.0,red,,,
2773284001.0,red,,,
2773284002.0,red,,,
2773284003.0,red,,,
2773284005.0,red,,,
2773284006.0,red,,,
2773284009.0,red,,,
2773284010.0,red,,,
2773284011.0,red,,,
2773284012.0,red,,,
2773284014.0,red,,,
2773284020.0,red,,,
2773284021.0,red,,,
2773284023.0,green,215.9366743198289,,
2773284024.0,red,,,
2773284025.0,red,,,
2773284026.0,red,,,
2773284028.0,red,,,
2773284029.0,red,,,
2773284030.0,red,,,
2773284032.0,red,,,
2773284033.0,red,,,
2773284035.0,red,,,
2773284036.0,red,,,
2773284037.0,red,,,
2773284038.0,red,,,
2773284039.0,red,,,
2773284041.0,red,,,
2773284042.0,red,,,
2773284044.0,red,,,
2773284046.0,red,,,
2773284047.0,red,,,
2773284049.0,red,,,
2773284050.0,red,,,
2773284052.0,red,,,
2773284055.0,red,,,
2773284056.0,red,,,
2773284057.0,red,,,
2773284059.0,red,,,
2773284060.0,red,,,
2773284061.0,red,,,
2773284063.0,red,,,
2773284066.0,red,,,
2773284068.0,red,,,
2773284072.0,red,,,
2773284074.0,red,,,
2773284076.0,red,,,
2773284077.0,red,,,
2773284079.0,red,,,
2773284082.0,red,,,
2773284084.0,red,,,
2773284085.0,red,,,
2773284086.0,red,,,
2773284088.0,red,,,
2773284090.0,red,,,
2773284094.0,red,,,
2773284095.0,red,,,
2773284096.0,red,,,
2773284097.0,red,,,
2773284098.0,red,,,
2773284099.0,red,,,
2773284100.0,red,,,
2773284101.0,red,,,
2773284102.0,red,,,
2773284103.0,red,,,
2773284104.0,red,,,
2773284105.0,red,,,
2773284110.0,red,,,
2773284111.0,red,,,
2773284112.0,red,,,
2773284116.0,red,,,
2773284117.0,red,,,
2773284119.0,red,,,
2773284121.0,red,,,
2773284123.0,red,,,
2773284125.0,red,,,
2773284126.0,red,,,
2773284127.0,red,,,
2773284129.0,red,,,
2773284130.0,red,,,
2773284135.0,red,,,
2773284136.0,red,,,
2773284138.0,red,,,
2773284141.0,red,,,
2773284142.0,red,,,
2773284143.0,red,,,
2773284144.0,red,,,
2773284146.0,red,,,
2773284149.0,red,,,
2773284151.0,red,,,
2773284152.0,red,,,
2773284154.0,red,,,
2773284157.0,red,,,
2773284159.0,green,159.3482282311187,,
2773284161.0,red,,,
2773284162.0,red,,,
2773284166.0,red,,,
2773284167.0,red,,,
2773284169.0,red,,,
2773284170.0,red,,,
2773284171.0,red,,,
2773284172.0,green,208.4577684620934,,
2773284173.0,red,,,
2773284177.0,red,,,
2773284180.0,red,,,
2773284181.0,red,,,
2773284182.0,red,,,
2773284183.0,red,,,
2773284185.0,red,,,
2773284187.0,red,,,
2773284189.0,red,,,
2773284190.0,red,,,
2773284191.0,red,,,
2773284195.0,red,,,
2773284200.0,red,,,
2773284203.0,red,,,
2773284204.0,red,,,
2773284206.0,red,,,
2773284207.0,red,,,
2773284212.0,red,,,
2773284214.0,red,,,
2773284216.0,green,247.35177964557892,,
2773284218.0,red,,,
2773284219.0,red,,,
2773284220.0,red,,,
2773284224.0,red,,,
2773284227.0,red,,,
2773284228.0,red,,,
2773284229.0,red,,,
2773284230.0,red,,,
2773284234.0,red,,,
2773284235.0,red,,,
2773284236.0,red,,,
2773284237.0,red,,,
2773284239.0,red,,,
2773284240.0,red,,,
2773284241.0,red,,,
2773284243.0,red,,,
2773284245.0,red,,,
2773284246.0,red,,,
2773284248.0,red,,,
2773284250.0,red,,,
2773284251.0,red,,,
2773284252.0,red,,,
2773284254.0,red,,,
2773284256.0,red,,,
2773284257.0,red,,,
2773284258.0,red,,,
2773284260.0,red,,,
2773284261.0,red,,,
2773284263.0,red,,,
2773284265.0,red,,,
2773284266.0,red,,,
2773284267.0,red,,,
2773284269.0,red,,,
2773284270.0,red,,,
2773284272.0,red,,,
2773284273.0,red,,,
2773284274.0,red,,,
2773284275.0,red,,,
2773284276.0,red,,,
2773284278.0,red,,,
2773284279.0,red,,,
2773284280.0,red,,,
2773284281.0,red,,,
2773284282.0,red,,,
2773284285.0,red,,,
2773284286.0,red,,,
2773284287.0,red,,,
2773284289.0,red,,,
2773284290.0,red,,,
2773284293.0,red,,,
2773284294.0,red,,,
2773284299.0,red,,,
2773284302.0,red,,,
2773284303.0,red,,,
2773284305.0,red,,,
2773284306.0,red,,,
2773284307.0,red,,,
2773284308.0,red,,,
2773284310.0,red,,,
2773284311.0,red,,,
2773284313.0,red,,,
2773284314.0,red,,,
2773284319.0,red,,,
2773284320.0,red,,,
2773284323.0,red,,,
2773284324.0,red,,,
2773284325.0,red,,,
2773284326.0,green,240.00475959473977,,
2773284327.0,red,,,
2773284328.0,red,,,
2773284329.0,red,,,
2773284330.0,red,,,
2773284331.0,red,,,
2773284332.0,red,,,
2773284333.0,red,,,
2773284334.0,red,,,
2773284335.0,red,,,
2773284336.0,red,,,
2773284337.0,red,,,
2773284338.0,red,,,
2773284339.0,red,,,
2773284340.0,red,,,
2773284342.0,red,,,
2773284345.0,red,,,
2773284348.0,red,,,
2773284350.0,red,,,
2773284351.0,red,,,
2773284352.0,red,,,
2773284355.0,red,,,
2773284356.0,red,,,
2773284357.0,red,,,
2773284359.0,red,,,
2773284360.0,red,,,
2773284361.0,red,,,
2773284362.0,red,,,
2773284364.0,red,,1050.8464901692892,173.75447318512076
2773284365.0,red,,,
2773284367.0,red,,,
2773284368.0,red,,,
2773284369.0,red,,,
2773284370.0,red,,,
2773284371.0,red,,1050.8464901692892,137.07114348017222
2773284372.0,red,,,
2773284373.0,red,,,
2773284374.0,red,,,
2773284377.0,red,,,
2773284378.0,red,,,
2773284379.0,red,,,
2773284381.0,red,,,
2773284382.0,red,,,
2773284383.0,red,,,
2773284385.0,red,,,
2773284387.0,red,,,
2773284388.0,red,,,
2773284390.0,red,,,
2773284394.0,red,,,
2773284395.0,red,,,
2773284396.0,red,,,
2773284397.0,red,,,
2773284399.0,red,,,
2773284400.0,red,,,
2773284402.0,red,,,
2773284403.0,red,,,
2773284404.0,red,,,
2773284405.0,red,,,
2773284406.0,red,,,
2773284407.0,red,,1050.8464901692892,197.3075478554092
2773284408.0,red,,,
2773284409.0,red,,,
2773284410.0,red,,,
2773284415.0,red,,,
2773284416.0,red,,,
2773284417.0,red,,,
2773284418.0,red,,,
2773284421.0,red,,,
2773284422.0,red,,,
2773284425.0,red,,,
2773284426.0,red,,,
2773284427.0,red,,,
2773284428.0,red,,,
2773284432.0,red,,,
2773284433.0,red,,,
2773284434.0,red,,,
2773284435.0,red,,,
2773284436.0,red,,,
2773284438.0,red,,,
2773284439.0,red,,,
2773284440.0,red,,,
2773284441.0,red,,,
2773284443.0,red,,,
2773284444.0,yellow,,794.8189901699343,119.20990128158145
2773284446.0,red,,,
2773284447.0,red,,,
2773284448.0,red,,,
2773284450.0,red,,,
2773284452.0,red,,,
2773284457.0,red,,,
2773284461.0,red,,,
2773284462.0,red,,,
2773284463.0,red,,,
2773284465.0,red,,,
2773284466.0,red,,,
2773284467.0,red,,,
2773284468.0,red,,,
2773284471.0,red,,,
2773284472.0,red,,,
2773284473.0,red,,,
2773284474.0,red,,,
2773284475.0,red,,,
2773284477.0,red,,,
2773284478.0,red,,,
2773284479.0,red,,,
2773284483.0,red,,,
2773284485.0,red,,,
2773284486.0,red,,,
2773284487.0,green,232.27003449203104,,
2773284488.0,red,,,
2773284494.0,red,,,
2773284495.0,red,,,
2773284496.0,red,,,
2773284497.0,red,,,
2773284498.0,red,,,
2773284499.0,red,,,
2773284500.0,red,,,
2773284501.0,red,,,
2773284502.0,red,,,
2773284503.0,red,,,
2773284504.0,red,,,
2773284506.0,red,,,
2773284507.0,red,,,
2773284509.0,red,,,
2773284510.0,red,,,
2773284511.0,red,,,
2773284516.0,red,,,
2773284519.0,red,,,
2773284520.0,red,,,
2773284522.0,red,,,
2773284523.0,red,,,
2773284524.0,red,,,
2773284525.0,red,,,
2773284526.0,red,,,
2773284527.0,red,,,
2773284528.0,red,,,
2773284529.0,red,,,
2773284530.0,red,,,
2773284531.0,red,,,
2773284533.0,red,,,
2773284534.0,red,,,
2773284537.0,red,,,
2773284538.0,red,,,
2773284539.0,red,,,
2773284540.0,red,,,
2773284542.0,green,226.71019125452918,,
2773284544.0,red,,,
2773284547.0,red,,,
2773284549.0,red,,,
2773284550.0,red,,,
2773284551.0,red,,,
2773284552.0,red,,,
2773284553.0,red,,,
2773284555.0,red,,,
2773284556.0,red,,,
2773284558.0,red,,,
2773284559.0,red,,,
2773284560.0,red,,,
2773284561.0,red,,,
2773284562.0,red,,,
2773284564.0,red,,,
2773284565.0,red,,,
2773284567.0,red,,,
2773284568.0,red,,,
2773284569.0,red,,,
2773284570.0,red,,,
2773284572.0,red,,,
2773284573.0,red,,,
2773284574.0,red,,,
2773284575.0,red,,,
2773284576.0,red,,,
2773284580.0,red,,,
2773284581.0,red,,,
2773284583.0,red,,,
2773284584.0,red,,,
2773284585.0,red,,,
2773284586.0,red,,,
2773284587.0,red,,,
2773284588.0,green,124.81697793040257,,
2773284589.0,red,,,
2773284590.0,red,,,
2773284595.0,red,,,
2773284600.0,red,,,
2773284601.0,red,,,
2773284602.0,red,,,
2773284605.0,red,,,
2773284607.0,red,,,
2773284609.0,red,,,
2773284614.0,red,,,
2773284615.0,red,,,
2773284618.0,red,,,
2773284619.0,red,,,
2773284620.0,red,,,
2773284621.0,red,,,
2773284622.0,red,,,
2773284624.0,red,,,
2773284625.0,red,,,
2773284628.0,red,,,
2773284630.0,red,,,
2773284631.0,red,,,
2773284632.0,red,,,
2773284635.0,red,,,
2773284639.0,red,,,
2773284640.0,red,,,
2773284642.0,red,,,
2773284643.0,red,,,
2773284644.0,red,,,
2773284645.0,red,,,
2773284646.0,red,,,
2773284647.0,red,,,
2773284650.0,red,,,
2773284651.0,red,,,
2773284654.0,red,,,
2773284657.0,red,,,
2773284658.0,red,,,
2773284659.0,red,,,
2773284660.0,red,,,
2773284661.0,red,,,
2773284662.0,red,,,
2773284663.0,red,,,
2773284664.0,red,,,
2773284665.0,red,,,
2773284666.0,red,,,
2773284667.0,red,,,
2773284669.0,red,,,
2773284670.0,red,,,
2773284674.0,red,,,
